no;dyads;dY;dX;dyad1;dyad2
1811;21-42;-1.910232685;0.489684292;21;42
1812;21-43;1.718967043;0.49289572;21;43
1813;21-44;-0.872740986;0.856271832;21;44
1814;21-45;0.520672704;0.636483751;21;45
1815;21-46;-4.232761691;0.033721289;21;46
1816;21-47;3.287396081;1.087105335;21;47
1817;21-48;-1.363250004;0.38762301;21;48
1818;21-49;0.943284189;0.406268991;21;49
1819;21-50;-0.979599457;0.881208017;21;50
1820;21-51;-1.784744962;0.085376896;21;51
1821;21-52;-1.084324856;2.122647683;21;52
1822;21-53;-2.258557254;0.072888621;21;53
1823;21-54;0.910238534;1.816776138;21;54
1824;21-55;3.718588389;2.851564823;21;55
1825;21-56;-0.071327719;0.512696625;21;56
1826;21-57;0.707296906;1.221822652;21;57
1827;21-58;1.440511573;1.216728001;21;58
1828;21-59;0.528304273;0.892201081;21;59
1829;21-60;1.135846548;0.140435367;21;60
1830;21-61;1.829541195;1.743168351;21;61
1831;21-62;1.662715556;0.892949665;21;62
1832;21-63;0.86735451;1.96794462;21;63
1833;21-64;0.241006014;0.753274256;21;64
1834;21-65;2.061814192;1.211964943;21;65
1835;21-66;0.04251805;0.610722629;21;66
1836;21-67;-0.892490337;0.055395257;21;67
1837;21-68;1.704366342;1.705585629;21;68
1838;21-69;1.841613851;1.468664497;21;69
1839;21-70;3.239872222;1.410117552;21;70
1840;21-71;2.556007049;0.939085016;21;71
1841;21-72;-1.974265564;0.158615734;21;72
1842;21-73;0.196166315;0.660757871;21;73
1843;21-74;1.73036106;1.594840325;21;74
1844;21-75;-0.697531376;0.332554639;21;75
1845;21-76;0.683741861;1.186618746;21;76
1846;21-77;1.848650851;1.138821235;21;77
1847;21-78;-0.160891302;0.587571515;21;78
1848;21-79;0.097952512;0.411468395;21;79
1849;21-80;-1.766616787;0.207219024;21;80
1850;21-81;-0.133951015;0.622127781;21;81
1851;21-82;0.25695457;3.065580877;21;82
1852;21-83;1.82698868;1.947320635;21;83
1853;21-84;4.599654813;2.668859216;21;84
1854;21-85;1.755838581;0.491653856;21;85
1855;21-86;-0.387394799;1.269379872;21;86
1856;21-87;-2.733489749;0.301358379;21;87
1857;21-88;-0.525250811;1.43619983;21;88
1858;21-89;-1.46069378;0.073722874;21;89
1859;21-90;4.661414136;1.618149689;21;90
1860;21-91;0.918876909;2.065690183;21;91
1861;21-92;1.852226665;1.524937767;21;92
1862;21-93;2.115681421;0.828250673;21;93
1863;21-94;2.097041405;1.33444378;21;94
1864;21-95;0.883982646;0.528687091;21;95
1865;21-96;0.558109286;0.07777991;21;96
1866;21-97;-1.035682669;0.718461378;21;97
1867;21-98;3.097284674;0.48018072;21;98
1868;21-99;1.852737801;1.705267701;21;99
1869;21-100;-0.104296823;0.967052764;21;100
1870;22-23;0.070288847;1.037611109;22;23
1871;22-24;0.179928505;0.315837048;22;24
1872;22-25;-2.567764956;0.427455438;22;25
1873;22-26;0.195772476;0.964487953;22;26
1874;22-27;1.710353581;2.105447941;22;27
1875;22-28;2.082806042;0.361385676;22;28
1876;22-29;-0.318126146;0.713897063;22;29
1877;22-30;1.533369375;3.146942638;22;30
1878;22-31;1.745191085;1.07021303;22;31
1879;22-32;-2.454261965;0.185024898;22;32
1880;22-33;1.334915894;1.110530755;22;33
1881;22-34;-0.453790342;0.937119948;22;34
1882;22-35;1.538776504;0.613165645;22;35
1883;22-36;0.275959502;1.026909033;22;36
1884;22-37;2.824181505;0.165541655;22;37
1885;22-38;-0.661621915;0.67728398;22;38
1886;22-39;1.673467046;0.522260527;22;39
1887;22-40;0.412921101;1.773576049;22;40
1888;22-41;2.41912579;1.772081379;22;41
1889;22-42;-2.064694581;0.165627869;22;42
1890;22-43;0.498738845;0.168839297;22;43
1891;22-44;-1.136805427;0.532215409;22;44
1892;22-45;0.032213489;0.312427328;22;45
1893;22-46;-3.282658317;0.290335134;22;46
1894;22-47;-0.156247464;0.763048912;22;47
1895;22-48;1.284029627;0.063566587;22;48
1896;22-49;0.134368416;0.082212568;22;49
1897;22-50;-0.195302843;1.20526444;22;50
1898;22-51;-0.189312658;0.238679528;22;51
1899;22-52;1.397935798;2.446704106;22;52
1900;22-53;-2.243835188;0.396945044;22;53
1901;22-54;2.045301491;1.492719715;22;54
1902;22-55;3.026190401;2.5275084;22;55
1903;22-56;2.33245661;0.188640202;22;56
1904;22-57;-0.686908687;0.897766229;22;57
1905;22-58;0.93864282;0.892671578;22;58
1906;22-59;1.510418281;0.568144658;22;59
1907;22-60;-0.170665639;0.183621056;22;60
1908;22-61;2.028467185;2.067224774;22;61
1909;22-62;-1.576025118;0.568893242;22;62
1910;22-63;-1.016208339;1.643888197;22;63
1911;22-64;-0.300681869;0.429217832;22;64
1912;22-65;1.128686349;0.887908519;22;65
1913;22-66;0.425979287;0.286666206;22;66
1914;22-67;0.349203118;0.268661166;22;67
1915;22-68;0.405362025;1.381529206;22;68
1916;22-69;0.440106684;1.144608073;22;69
1917;22-70;0.144849539;1.086061129;22;70
1918;22-71;-0.041623946;0.615028593;22;71
1919;22-72;-0.962686907;0.165440689;22;72
1920;22-73;-1.919377793;0.984814295;22;73
1921;22-74;-0.055114301;1.270783902;22;74
1922;22-75;-3.157822759;0.656611062;22;75
1923;22-76;0.11880133;0.862562323;22;76
1924;22-77;2.780754873;0.814764812;22;77
1925;22-78;0.222420262;0.263515092;22;78
1926;22-79;-1.313460845;0.087411972;22;79
1927;22-80;-1.560668421;0.116837399;22;80
1928;22-81;-1.834268625;0.298071358;22;81
1929;22-82;0.14880034;2.741524454;22;82
1930;22-83;1.063538693;1.623264212;22;83
1931;22-84;2.660535585;2.344802793;22;84
1932;22-85;0.147718691;0.167597433;22;85
1933;22-86;0.220271385;0.945323448;22;86
1934;22-87;-1.584314513;0.625414803;22;87
1935;22-88;0.889163175;1.760256253;22;88
1936;22-89;-1.079943881;0.250333549;22;89
1937;22-90;2.99615884;1.294093266;22;90
1938;22-91;0.863880494;1.74163376;22;91
1939;22-92;1.818655464;1.84899419;22;92
1940;22-93;2.291849683;0.50419425;22;93
1941;22-94;-0.745867802;1.010387357;22;94
1942;22-95;3.039556609;0.852743514;22;95
1943;22-96;2.315298099;0.246276513;22;96
1944;22-97;-4.476461398;0.394404955;22;97
1945;22-98;1.433045811;0.156124297;22;98
1946;22-99;1.891224175;1.381211278;22;99
1947;22-100;0.128890562;0.642996341;22;100
1948;23-24;1.693187897;1.353448158;23;24
1949;23-25;0.628320319;0.610155672;23;25
1950;23-26;0.860900989;0.073123157;23;26
1951;23-27;1.818854603;1.067836831;23;27
1952;23-28;2.727330387;1.398996786;23;28
1953;23-29;3.584076613;1.751508173;23;29
1954;23-30;4.880868639;4.184553748;23;30
1955;23-31;2.029173697;0.032601921;23;31
1956;23-32;-0.39633183;1.222636007;23;32
1957;23-33;0.471078383;0.072919646;23;33
1958;23-34;0.462221618;0.100491161;23;34
1959;23-35;2.011200748;1.650776754;23;35
1960;23-36;3.977904027;2.064520142;23;36
1961;23-37;4.835381669;1.203152765;23;37
1962;23-38;4.283900384;0.360327129;23;38
1963;23-39;1.822275607;0.515350582;23;39
1964;23-40;1.980142658;0.735964939;23;40
1965;23-41;3.982736532;0.734470269;23;41
1966;23-42;2.12884294;0.871983241;23;42
1967;23-43;3.711440217;0.868771812;23;43
1968;23-44;2.035291605;0.505395701;23;44
1969;23-45;0.885493245;0.725183781;23;45
1970;23-46;-0.928778566;1.327946244;23;46
1971;23-47;2.583627978;0.274562198;23;47
1972;23-48;1.471643398;0.974044523;23;48
1973;23-49;3.543931645;0.955398541;23;49
1974;23-50;1.846966825;2.24287555;23;50
1975;23-51;1.758057473;1.276290637;23;51
1976;23-52;4.94563165;3.484315216;23;52
1977;23-53;2.204741549;1.434556153;23;53
1978;23-54;3.835085626;0.455108606;23;54
1979;23-55;1.966241751;1.489897291;23;55
1980;23-56;2.65454946;0.848970908;23;56
1981;23-57;2.661004501;0.13984488;23;57
1982;23-58;2.35381633;0.144939532;23;58
1983;23-59;2.323152056;0.469466451;23;59
1984;23-60;2.442170566;1.221232165;23;60
1985;23-61;4.323519645;3.104835884;23;61
1986;23-62;2.251542102;0.468717868;23;62
1987;23-63;-0.287471171;0.606277087;23;63
1988;23-64;2.02581484;0.608393277;23;64
1989;23-65;2.599447807;0.14970259;23;65
1990;23-66;2.110187637;0.750944903;23;66
1991;23-67;1.135659349;1.306272276;23;67
1992;23-68;4.010242898;0.343918096;23;68
1993;23-69;-1.785846664;0.106996964;23;69
1994;23-70;1.626374918;0.048450019;23;70
1995;23-71;3.539831594;0.422582516;23;71
1996;23-72;1.710545983;1.203051799;23;72
1997;23-73;2.441295714;2.022425404;23;73
1998;23-74;0.661660695;0.233172792;23;74
1999;23-75;0.691029218;1.694222172;23;75
2000;23-76;-0.389018157;0.175048786;23;76
2001;23-77;4.42215678;0.222846298;23;77
2002;23-78;3.930165167;0.774096018;23;78
2003;23-79;2.394936349;0.950199137;23;79
2004;23-80;0.022877045;1.154448509;23;80
2005;23-81;2.085635414;0.739539752;23;81
2006;23-82;2.212433275;1.703913345;23;82
2007;23-83;0.875776693;0.585653102;23;83
2008;23-84;1.982736933;1.307191683;23;84
2009;23-85;1.709678627;0.870013676;23;85
2010;23-86;0.658553701;0.092287661;23;86
2011;23-87;1.396581356;1.663025912;23;87
2012;23-88;1.914915467;2.797867362;23;88
2013;23-89;1.708137121;1.287944659;23;89
2014;23-90;0.883939814;0.256482157;23;90
2015;23-91;1.201083974;0.704022651;23;91
2016;23-92;4.508011586;2.8866053;23;92
2017;23-93;3.908431311;0.53341686;23;93
2018;23-94;-0.466045044;0.027223753;23;94
2019;23-95;3.164756679;1.890354624;23;95
2020;23-96;2.651860657;1.283887622;23;96
2021;23-97;-0.163149744;0.643206155;23;97
2022;23-98;1.337796469;0.881486812;23;98
2023;23-99;4.424729421;0.343600168;23;99
2024;23-100;-0.445827396;0.394614769;23;100
2025;24-25;1.036835854;0.743292486;24;25
2026;24-26;1.273612198;1.280325001;24;26
2027;24-27;1.800342447;2.421284989;24;27
2028;24-28;0.503531484;0.045548628;24;28
2029;24-29;-0.620358985;0.398060015;24;29
2030;24-30;4.689177011;2.83110559;24;30
2031;24-31;4.642101732;1.386050079;24;31
2032;24-32;-2.665194777;0.13081215;24;32
2033;24-33;2.512343422;1.426367804;24;33
2034;24-34;-0.486789667;1.252956996;24;34
2035;24-35;1.470924593;0.297328597;24;35
2036;24-36;0.174268317;0.711071985;24;36
2037;24-37;2.147431441;0.150295393;24;37
2038;24-38;2.660339904;0.993121028;24;38
2039;24-39;2.289066678;0.838097575;24;39
2040;24-40;4.139147923;2.089413097;24;40
2041;24-41;3.470689126;2.087918427;24;41
2042;24-42;-0.002508588;0.481464917;24;42
2043;24-43;1.324957738;0.484676346;24;43
2044;24-44;1.976972203;0.848052457;24;44
2045;24-45;1.867970013;0.628264377;24;45
2046;24-46;-1.140735233;0.025501914;24;46
2047;24-47;3.501048504;1.07888596;24;47
2048;24-48;1.148830694;0.379403635;24;48
2049;24-49;2.429410978;0.398049617;24;49
2050;24-50;-0.103294895;0.889427392;24;50
2051;24-51;1.180093444;0.077157521;24;51
2052;24-52;2.595058457;2.130867058;24;52
2053;24-53;0.067014406;0.081107996;24;53
2054;24-54;2.330220171;1.808556763;24;54
2055;24-55;4.020231862;2.843345448;24;55
2056;24-56;1.108807065;0.50447725;24;56
2057;24-57;2.356507741;1.213603277;24;57
2058;24-58;1.268118148;1.208508626;24;58
2059;24-59;1.654118263;0.883981706;24;59
2060;24-60;1.434661334;0.132215992;24;60
2061;24-61;2.737910025;1.751387726;24;61
2062;24-62;1.960445393;0.88473029;24;62
2063;24-63;0.729232604;1.959725245;24;63
2064;24-64;2.37562748;0.745054881;24;64
2065;24-65;1.071485039;1.203745568;24;65
2066;24-66;0.344519854;0.602503254;24;66
2067;24-67;-0.642147418;0.047175882;24;67
2068;24-68;3.174321415;1.697366254;24;68
2069;24-69;1.395776306;1.460445122;24;69
2070;24-70;2.633663344;1.401898177;24;70
2071;24-71;2.928179164;0.930865641;24;71
2072;24-72;0.127258534;0.150396359;24;72
2073;24-73;0.714286196;0.668977246;24;73
2074;24-74;3.327755466;1.58662095;24;74
2075;24-75;-0.322733775;0.340774014;24;75
2076;24-76;0.10888902;1.178399371;24;76
2077;24-77;3.974147028;1.13060186;24;77
2078;24-78;2.001755294;0.57935214;24;78
2079;24-79;0.646916517;0.40324902;24;79
2080;24-80;-0.673883869;0.198999649;24;80
2081;24-81;0.245829388;0.613908406;24;81
2082;24-82;1.459042489;3.057361502;24;82
2083;24-83;2.241092328;1.93910126;24;83
2084;24-84;4.06804239;2.660639841;24;84
2085;24-85;0.359535136;0.483434481;24;85
2086;24-86;1.399401051;1.261160497;24;86
2087;24-87;0.461680318;0.309577754;24;87
2088;24-88;0.287962736;1.444419205;24;88
2089;24-89;-0.775161145;0.065503499;24;89
2090;24-90;1.858599427;1.609930314;24;90
2091;24-91;3.62568731;2.057470808;24;91
2092;24-92;3.069125986;1.533157142;24;92
2093;24-93;3.17331165;0.820031298;24;93
2094;24-94;1.943214355;1.326224405;24;94
2095;24-95;1.262053553;0.536906466;24;95
2096;24-96;0.564932033;0.069560535;24;96
2097;24-97;-1.407779606;0.710242003;24;97
2098;24-98;0.090471275;0.471961345;24;98
2099;24-99;2.324929243;1.697048326;24;99
2100;24-100;1.534899267;0.958833389;24;100
2101;25-26;-0.498329624;0.537032515;25;26
2102;25-27;0.401066808;1.677992503;25;27
2103;25-28;1.657800079;0.788841114;25;28
2104;25-29;0.161864543;1.141352501;25;29
2105;25-30;2.302891084;3.574398076;25;30
2106;25-31;1.938284571;0.642757593;25;31
2107;25-32;-1.155846128;0.612480336;25;32
2108;25-33;-1.100049521;0.683075318;25;33
2109;25-34;0.09173831;0.509664511;25;34
2110;25-35;0.112311061;1.040621082;25;35
2111;25-36;1.231585333;1.45436447;25;36
2112;25-37;2.771595403;0.592997093;25;37
2113;25-38;-1.198730322;0.249828543;25;38
2114;25-39;0.84266221;0.09480509;25;39
2115;25-40;2.364527081;1.346120611;25;40
2116;25-41;1.6634299;1.344625941;25;41
2117;25-42;0.004999493;0.261827569;25;42
2118;25-43;0.984246105;0.25861614;25;43
2119;25-44;-0.530271653;0.104759971;25;44
2120;25-45;-1.867832235;0.115028109;25;45
2121;25-46;-1.058024458;0.717790572;25;46
2122;25-47;0.403731567;0.335593474;25;47
2123;25-48;-0.038669168;0.363888851;25;48
2124;25-49;-0.303391065;0.345242869;25;49
2125;25-50;-0.556531997;1.632719878;25;50
2126;25-51;-1.11399571;0.666134965;25;51
2127;25-52;2.861504133;2.874159544;25;52
2128;25-53;-0.857505891;0.824400481;25;53
2129;25-54;-0.9128523;1.065264278;25;54
2130;25-55;2.247933381;2.100052962;25;55
2131;25-56;-0.871406673;0.238815236;25;56
2132;25-57;-0.608272747;0.470310792;25;57
2133;25-58;0.059308239;0.46521614;25;58
2134;25-59;1.000094978;0.140689221;25;59
2135;25-60;0.045705897;0.611076493;25;60
2136;25-61;3.282855229;2.494680212;25;61
2137;25-62;-1.163529929;0.141437804;25;62
2138;25-63;-2.463673263;1.216432759;25;63
2139;25-64;-1.113624661;0.001762395;25;64
2140;25-65;0.375049614;0.460453082;25;65
2141;25-66;-1.93620633;0.140789232;25;66
2142;25-67;-0.218827175;0.696116604;25;67
2143;25-68;-0.23499465;0.954073768;25;68
2144;25-69;-3.029678822;0.717152636;25;69
2145;25-70;0.1650607;0.658605691;25;70
2146;25-71;-0.564502397;0.187573156;25;71
2147;25-72;-0.495434774;0.592896127;25;72
2148;25-73;1.161071912;1.412269732;25;73
2149;25-74;-0.463886101;0.843328464;25;74
2150;25-75;-0.787225174;1.0840665;25;75
2151;25-76;-0.753051567;0.435106886;25;76
2152;25-77;0.382271245;0.387309374;25;77
2153;25-78;-0.16588253;0.163940346;25;78
2154;25-79;-0.244665902;0.340043465;25;79
2155;25-80;-1.556704133;0.544292837;25;80
2156;25-81;-1.177920612;0.12938408;25;81
2157;25-82;-1.087144576;2.314069017;25;82
2158;25-83;0.828152657;1.195808774;25;83
2159;25-84;1.28725616;1.917347355;25;84
2160;25-85;0.231946836;0.259858005;25;85
2161;25-86;-1.575075665;0.517868011;25;86
2162;25-87;-1.628034714;1.05287024;25;87
2163;25-88;1.108457897;2.18771169;25;88
2164;25-89;0.288239204;0.677788987;25;89
2165;25-90;1.327620949;0.866637829;25;90
2166;25-91;0.341881163;1.314178323;25;91
2167;25-92;2.47708184;2.276449628;25;92
2168;25-93;0.837548658;0.076738812;25;93
2169;25-94;-2.081094154;0.582931919;25;94
2170;25-95;-0.255920005;1.280198952;25;95
2171;25-96;1.250584889;0.673731951;25;96
2172;25-97;-2.998024488;0.033050483;25;97
2173;25-98;0.341244533;0.271331141;25;98
2174;25-99;2.992706281;0.95375584;25;99
2175;25-100;-0.542338045;0.215540903;25;100
2176;26-27;1.031104936;1.140959988;26;27
2177;26-28;0.541739168;1.325873629;26;28
2178;26-29;2.702149961;1.678385016;26;29
2179;26-30;5.051144332;4.111430591;26;30
2180;26-31;1.40406969;0.105725078;26;31
2181;26-32;-1.382060322;1.149512851;26;32
2182;26-33;0.344855726;0.146042803;26;33
2183;26-34;-1.601046314;0.027368005;26;34
2184;26-35;2.612262419;1.577653597;26;35
2185;26-36;3.49485353;1.991396985;26;36
2186;26-37;4.062728938;1.130029608;26;37
2187;26-38;0.986722863;0.287203972;26;38
2188;26-39;-0.247504085;0.442227425;26;39
2189;26-40;0.983804143;0.809088096;26;40
2190;26-41;3.678061317;0.807593426;26;41
2191;26-42;0.442043806;0.798860084;26;42
2192;26-43;1.474402491;0.795648655;26;43
2193;26-44;2.279738873;0.432272544;26;44
2194;26-45;0.450374004;0.652060624;26;45
2195;26-46;-1.10587467;1.254823087;26;46
2196;26-47;2.898020428;0.201439041;26;47
2197;26-48;-0.381757211;0.900921366;26;48
2198;26-49;2.761890634;0.882275384;26;49
2199;26-50;1.297367701;2.169752393;26;50
2200;26-51;0.954620905;1.20316748;26;51
2201;26-52;1.763651842;3.411192059;26;52
2202;26-53;-0.287427125;1.361432996;26;53
2203;26-54;0.919711852;0.528231763;26;54
2204;26-55;1.930822194;1.563020447;26;55
2205;26-56;2.13726172;0.775847751;26;56
2206;26-57;0.131930015;0.066721723;26;57
2207;26-58;-0.499514604;0.071816375;26;58
2208;26-59;0.843151814;0.396343294;26;59
2209;26-60;2.683308571;1.148109008;26;60
2210;26-61;2.366027752;3.031712727;26;61
2211;26-62;1.6836602;0.395594711;26;62
2212;26-63;0.805584351;0.679400244;26;63
2213;26-64;0.630649946;0.53527012;26;64
2214;26-65;0.012446559;0.076579433;26;65
2215;26-66;0.763580425;0.677821747;26;66
2216;26-67;2.211831485;1.233149119;26;67
2217;26-68;2.155069061;0.417041253;26;68
2218;26-69;-1.161908147;0.180120121;26;69
2219;26-70;-1.366280177;0.121573176;26;70
2220;26-71;2.321454911;0.34945936;26;71
2221;26-72;1.453009104;1.129928642;26;72
2222;26-73;1.999759957;1.949302247;26;73
2223;26-74;1.17616504;0.306295949;26;74
2224;26-75;-1.107876968;1.621099015;26;75
2225;26-76;-1.370416739;0.10192563;26;76
2226;26-77;2.540538089;0.149723141;26;77
2227;26-78;2.150814592;0.700972861;26;78
2228;26-79;1.656782021;0.877075981;26;79
2229;26-80;-0.177548683;1.081325352;26;80
2230;26-81;1.53005236;0.666416595;26;81
2231;26-82;-0.454431336;1.777036501;26;82
2232;26-83;1.760150691;0.658776259;26;83
2233;26-84;0.69609907;1.38031484;26;84
2234;26-85;0.77057888;0.79689052;26;85
2235;26-86;0.285159649;0.019164504;26;86
2236;26-87;1.079189544;1.589902755;26;87
2237;26-88;1.923743971;2.724744205;26;88
2238;26-89;0.799342294;1.214821502;26;89
2239;26-90;2.702220423;0.329605314;26;90
2240;26-91;2.175497602;0.777145808;26;91
2241;26-92;5.868777584;2.813482143;26;92
2242;26-93;2.758915146;0.460293703;26;93
2243;26-94;-0.95356164;0.045899404;26;94
2244;26-95;0.33894769;1.817231467;26;95
2245;26-96;3.248861816;1.210764466;26;96
2246;26-97;-0.717102286;0.570082998;26;97
2247;26-98;1.863751075;0.808363656;26;98
2248;26-99;0.231280002;0.416723325;26;99
2249;26-100;0.851319757;0.321491612;26;100
2250;27-28;1.924287092;2.466833617;27;28
2251;27-29;1.7071292;2.819345004;27;29
2252;27-30;6.252493551;5.252390579;27;30
2253;27-31;2.644743437;1.03523491;27;31
2254;27-32;-0.862221747;2.290472839;27;32
2255;27-33;-1.980228458;0.994917186;27;33
2256;27-34;-3.246726179;1.168327993;27;34
2257;27-35;2.133965702;2.718613586;27;35
2258;27-36;2.162389095;3.132356974;27;36
2259;27-37;3.685808106;2.270989596;27;37
2260;27-38;1.93260591;1.428163961;27;38
2261;27-39;-0.044966238;1.583187414;27;39
2262;27-40;-0.538403868;0.331871892;27;40
2263;27-41;0.142235478;0.333366562;27;41
2264;27-42;1.872928012;1.939820072;27;42
2265;27-43;4.512281079;1.936608643;27;43
2266;27-44;-0.01921724;1.573232532;27;44
2267;27-45;0.437465172;1.793020612;27;45
2268;27-46;0.019987448;2.395783075;27;46
2269;27-47;1.108912825;1.342399029;27;47
2270;27-48;2.315438722;2.041881354;27;48
2271;27-49;3.348947136;2.023235372;27;49
2272;27-50;2.769432435;3.310712381;27;50
2273;27-51;0.936144991;2.344127468;27;51
2274;27-52;2.894582241;4.552152047;27;52
2275;27-53;0.189579934;2.502392985;27;53
2276;27-54;-0.181088294;0.612728226;27;54
2277;27-55;0.311718702;0.422060459;27;55
2278;27-56;2.591094777;1.916807739;27;56
2279;27-57;1.658521039;1.207681712;27;57
